HON,length,start,end,hits,distance
NewsBoard (1),0.0,1205.9,1205.9,1,69.92
H_Plant_Perennials_a2_1x1x2_Prefab_baked_hierarchy,0.0,1205.911,1205.911,1,50.271
newspaperBundle02 (8),0.011,1205.922,1205.933,2,63.82
Park_Corner_A (1),0.011,1205.944,1205.955,2,58.177
H_Plant_Perennials_a2_1x1x2_Prefab_baked_hierarchy,0.0,1205.966,1205.966,1,49.925
Park_Corner_A (3),0.0,1205.977,1205.977,1,53.755
H_Plant_Perennials_a2_1x1x2_Prefab_baked_hierarchy,0.022,1205.989,1206.011,3,49.781
Park_Corner_A (3),0.055,1206.022,1206.077,6,43.133
H_Plant_Perennials_a2_1x1x2_Prefab_baked_hierarchy,0.022,1206.089,1206.111,3,49.563
Park_Corner_A (3),0.011,1206.122,1206.133,2,47.399
baum ld0(enhanced),0.011,1206.144,1206.155,2,40.31
H_Plant_Perennials_a2_1x1x2_Prefab_baked_hierarchy,0.0,1206.166,1206.166,1,49.544
Park_Corner_A (3),0.0,1206.177,1206.177,1,48.45
H_Plant_Perennials_a2_1x1x2_Prefab_baked_hierarchy,0.011,1206.188,1206.199,2,49.473
Park_Corner_A (3),0.012,1206.21,1206.222,2,48.956
H_Plant_Perennials_a2_1x1x2_Prefab_baked_hierarchy,0.0,1206.233,1206.233,1,49.396
Park_Corner_A (3),0.188,1206.244,1206.432,18,47.732
H_Plant_Perennials_a2_1x1x2_Prefab_baked_hierarchy,0.0,1206.443,1206.443,1,49.062
Park_Corner_A (3),0.0,1206.454,1206.454,1,47.92
H_Plant_Perennials_a2_1x1x2_Prefab_baked_hierarchy,0.133,1206.465,1206.598,13,48.932
Park_Corner_A (3),0.0,1206.609,1206.609,1,34.141
materialA150,0.012,1206.62,1206.632,2,29.314
materialE150,0.033,1206.643,1206.676,4,30.475
materialA150,0.167,1206.687,1206.854,16,28.809
materialC150,0.0,1206.865,1206.865,1,23.702
NPC-625,1.011,1206.877,1207.888,92,3.369
Park_Center,0.011,1207.899,1207.91,2,21.224
materialC150,0.011,1207.921,1207.932,2,26.032
Park_Center,0.011,1207.943,1207.954,2,24.613
materialC150,0.034,1207.965,1207.999,4,25.105
Park_Center,0.044,1208.01,1208.054,5,21.387
materialC150,0.0,1208.065,1208.065,1,26.051
Park_Center,0.046,1208.076,1208.122,5,22.164
materialC150,0.0,1208.132,1208.132,1,24.723
Park_Center,0.465,1208.144,1208.609,43,21.913
Dead_Grass_02_Var2_Prefab_baked_single (5),0.0,1208.62,1208.62,1,22.37
Park_Center,0.0,1208.631,1208.631,1,20.983
Dead_Grass_02_Var2_Prefab_baked_single (5),0.01,1208.643,1208.653,2,22.36
Park_Center,0.156,1208.665,1208.821,15,18.99
NPC-4621,0.0,1208.832,1208.832,1,15.334
Park_Center,0.0,1208.843,1208.843,1,16.44
NPC-4621,0.111,1208.854,1208.965,11,15.204
Park_Center,0.0,1208.976,1208.976,1,18.473
NPC-4621,0.023,1208.987,1209.01,3,15.269
Park_Center,0.0,1209.021,1209.021,1,18.255
NPC-4621,0.167,1209.032,1209.199,16,14.915
Dead_Grass_02_Var2_Prefab_baked_single (1),0.022,1209.21,1209.232,3,12.521
NPC-4623,0.0,1209.244,1209.244,1,15.39
Park_Center,0.0,1209.255,1209.255,1,19.085
Dead_Grass_02_Var2_Prefab_baked_single (1),0.0,1209.266,1209.266,1,12.457
Park_Center,0.0,1209.277,1209.277,1,20.399
NPC-4623,0.0,1209.288,1209.288,1,15.354
Park_Center,0.0,1209.299,1209.299,1,20.175
Dead_Grass_02_Var2_Prefab_baked_single (1),0.022,1209.31,1209.332,3,12.372
Park_Center,0.022,1209.344,1209.366,3,20.727
Dead_Grass_02_Var2_Prefab_baked_single (1),0.256,1209.377,1209.633,24,12.108
Terrain,0.587,1209.644,1210.231,30,9.509
NPC-625,0.277,1210.242,1210.519,26,3.338
materialA150,0.0,1210.53,1210.53,1,24.117
Park_Corner_A (3),0.0,1210.541,1210.541,1,30.918
materialC150,0.0,1210.552,1210.552,1,31.187
Park_Corner_A (3),0.0,1210.564,1210.564,1,31.446
materialC150,0.011,1210.575,1210.586,2,27.967
materialE150,0.0,1210.597,1210.597,1,27.451
materialA150,0.0,1210.608,1210.608,1,23.431
materialC150,0.033,1210.619,1210.652,4,28.063
materialE150,0.0,1210.663,1210.663,1,27.363
materialD150,0.0,1210.675,1210.675,1,27.42
materialA150,0.033,1210.686,1210.719,4,24.947
materialE150,0.0,1210.73,1210.73,1,27.112
materialA150,0.0,1210.741,1210.741,1,26.84
materialC150,0.0,1210.752,1210.752,1,16.808
Terrain,0.657,1210.764,1211.421,60,7.885
Park_Center,0.3,1211.432,1211.732,28,16.956
Dead_Grass_02_Var2_Prefab_baked_single (2),0.011,1211.744,1211.755,2,12.11
Park_Center,0.0,1211.765,1211.765,1,21.634
Dead_Grass_02_Var2_Prefab_baked_single (2),0.0,1211.777,1211.777,1,12.923
Park_Center,0.0,1211.788,1211.788,1,20.939
Dead_Grass_02_Var2_Prefab_baked_single (2),0.0,1211.799,1211.799,1,12.058
Park_Center,0.0,1211.81,1211.81,1,21.986
Dead_Grass_02_Var2_Prefab_baked_single (2),0.089,1211.821,1211.91,9,11.63
Park_Center,0.0,1211.921,1211.921,1,20.803
Dead_Grass_02_Var2_Prefab_baked_single (2),0.011,1211.932,1211.943,2,11.903
Park_Center,0.1,1211.954,1212.054,10,10.324
Dead_Grass_02_Var2_Prefab_baked_single (1),0.112,1212.065,1212.177,11,9.567
Park_Center,0.0,1212.188,1212.188,1,19.88
BasketbalcourtLines,0.033,1212.199,1212.232,4,23.699
Park_Center,0.033,1212.243,1212.276,4,22.119
BasketbalcourtLines,0.51,1212.288,1212.798,47,27.59
NPC-4623,0.0,1212.81,1212.81,1,11.324
Park_Center,0.0,1212.821,1212.821,1,13.885
NPC-4621,0.333,1212.832,1213.165,31,10.601
Park_Center,0.0,1213.176,1213.176,1,15.553
NPC-4623,0.0,1213.187,1213.187,1,11.232
Dead_Grass_02_Var2_Prefab_baked_single (1),0.045,1213.198,1213.243,5,9.47
NPC-4623,0.988,1213.254,1214.242,90,11.262
Park_Center,0.011,1214.253,1214.264,2,13.673
NPC-4621,0.356,1214.275,1214.631,33,10.568
Park_Center,0.0,1214.642,1214.642,1,15.762
Dead_Grass_02_Var2_Prefab_baked_single (3),0.011,1214.653,1214.664,2,16.731
BasketbalcourtLines,0.0,1214.675,1214.675,1,26.084
Park_Center,0.011,1214.686,1214.697,2,21.204
Pavement_D_A (1),0.088,1214.709,1214.797,9,33.596
B18 1 (5),0.022,1214.808,1214.83,3,36.329
Pavement_D_A (1),0.0,1214.841,1214.841,1,32.152
B18 1 (5),0.0,1214.852,1214.852,1,36.256
Motor (1),0.0,1214.864,1214.864,1,35.093
B18 1 (5),0.11,1214.875,1214.985,11,35.839
BasketballHoop1Prefab (1),0.0,1214.997,1214.997,1,28.142
B18 1 (5),0.011,1215.008,1215.019,2,35.864
Motor (1),0.0,1215.03,1215.03,1,34.853
B18 1 (5),0.022,1215.041,1215.063,3,35.897
Motor (1),0.0,1215.074,1215.074,1,34.855
B18 1 (5),0.012,1215.085,1215.097,2,35.971
Motor (1),0.023,1215.107,1215.13,3,35.154
BasketballHoop1Prefab (1),0.0,1215.141,1215.141,1,28.804
B18 1 (5),0.033,1215.152,1215.185,4,35.993
Motor (1),0.011,1215.197,1215.208,2,35.088
BasketballHoop1Prefab (1),0.022,1215.219,1215.241,3,28.84
Trashcans_mesh (4),0.011,1215.252,1215.263,2,24.507
Trashcans_mesh (3),0.0,1215.274,1215.274,1,26.06
streetLight1Prefab (2),0.0,1215.285,1215.285,1,29.364
streetLight1Prefab (3),0.0,1215.297,1215.297,1,42.848
streetLight2 (8),0.0,1215.308,1215.308,1,21.241
materialE150,0.0,1215.385,1215.385,1,31.493
streetLight1Prefab (4),0.0,1215.396,1215.396,1,55.727
New_NPC (72)(Clone),0.0,1215.407,1215.407,1,40.563
B18 1 (2),0.0,1215.418,1215.418,1,58.072
streetLight1Prefab (4),0.0,1215.429,1215.429,1,55.662
B18 1 (2),0.0,1215.44,1215.44,1,58.543
materialC150,0.0,1215.452,1215.452,1,39.889
materialA150,0.0,1215.463,1215.463,1,49.119
New_NPC (72)(Clone),0.0,1215.474,1215.474,1,40.417
streetLight1Prefab (4),0.0,1215.485,1215.485,1,55.672
New_NPC (72)(Clone),0.0,1215.496,1215.496,1,40.589
streetLight1Prefab (4),0.0,1215.508,1215.508,1,55.601
B18 1 (2),0.0,1215.518,1215.518,1,57.159
streetLight1Prefab (4),0.0,1215.529,1215.529,1,55.706
B18 1 (2),0.0,1215.54,1215.54,1,58.187
materialC150,0.0,1215.551,1215.551,1,32.655
materialA150,0.0,1215.562,1215.562,1,26.983
NPC-625,0.188,1215.729,1215.917,18,8.856
Park_Center,0.179,1216.25,1216.429,17,8.741
NPC-4621,0.0,1216.44,1216.44,1,10.21
Park_Center,0.011,1216.451,1216.462,2,10.971
NPC-4621,0.0,1216.473,1216.473,1,10.177
Park_Center,0.112,1216.484,1216.596,11,10.587
NPC-4621,0.011,1216.607,1216.618,2,10.2
Park_Center,0.0,1216.629,1216.629,1,11.428
NPC-4621,0.0,1216.64,1216.64,1,10.163
Park_Center,0.0,1216.651,1216.651,1,11.099
NPC-4621,0.112,1216.662,1216.774,11,9.844
Park_Center,0.045,1216.785,1216.83,5,9.606
NPC-4621,0.033,1216.841,1216.874,4,9.547
Park_Center,0.977,1216.885,1217.862,89,7.642
NPC-4623,0.523,1217.873,1218.396,48,9.228
Park_Center,0.0,1218.407,1218.407,1,10.813
Park_Corner_A (3),0.0,1218.839,1218.839,1,27.846
Juniper_Bush_01_Var5_baked_single (3),0.033,1218.861,1218.894,4,31.57
Park_Corner_A (3),0.032,1218.905,1218.937,4,28.206
Juniper_Bush_01_Var5_baked_single (3),0.0,1218.949,1218.949,1,31.538
Park_Corner_A (3),0.022,1218.96,1218.982,3,27.464
NPC-625,0.0,1218.993,1218.993,1,11.545
face_625,0.0,1219.004,1219.004,1,11.759
NPC-625,0.0,1219.015,1219.015,1,11.559
face_625,0.0,1219.026,1219.026,1,11.791
NPC-625,0.011,1219.037,1219.048,2,11.658
Bush_qilgP2_6x6x4_PF (5),0.0,1219.06,1219.06,1,48.366
NPC-625,0.144,1219.071,1219.215,14,11.757
streetLight2 (9),0.0,1219.226,1219.226,1,23.948
materialE150,0.0,1219.237,1219.237,1,22.926
materialA150,0.0,1219.248,1219.248,1,22.599
SingleZebraPrefab,0.32,1219.26,1219.58,30,16.97
Park_Streight (1),0.034,1219.591,1219.625,4,49.119
Bush_qilgP2_6x6x4_PF (14),0.012,1219.636,1219.648,2,47.231
Park_Streight (1),0.0,1219.659,1219.659,1,43.092
Bush_qilgP2_6x6x4_PF (14),0.178,1219.67,1219.848,17,46.826
Park_Streight (1),0.0,1219.859,1219.859,1,45.888
Bush_qilgP2_6x6x4_PF (14),0.0,1219.87,1219.87,1,46.651
Bench_A (3),0.0,1219.881,1219.881,1,35.94
Park_Streight (3),0.011,1219.893,1219.904,2,41.957
Bush_qilgP2_6x6x4_PF (14),0.0,1219.915,1219.915,1,46.148
Bench_A (3),0.0,1219.926,1219.926,1,35.769
Park_Streight (3),0.0,1219.937,1219.937,1,37.465
Bench_A (3),0.0,1219.948,1219.948,1,35.727
Park_Sidewalk_Siple,0.0,1219.959,1219.959,1,33.253
Park_Streight (3),0.0,1219.97,1219.97,1,29.386
Park_Sidewalk_Siple,0.022,1219.981,1220.003,3,33.208
Park_Streight (3),0.011,1220.015,1220.026,2,31.437
Park_Streight (1),0.0,1220.037,1220.037,1,42.657
Park_Sidewalk_Siple,0.0,1220.048,1220.048,1,33.338
Park_Streight (3),0.011,1220.059,1220.07,2,39.542
Park_Streight (1),0.011,1220.081,1220.092,2,45.39
Park_Streight (3),0.0,1220.103,1220.103,1,38.573
Park_Streight (1),0.0,1220.115,1220.115,1,45.938
Park_Streight (3),0.011,1220.126,1220.137,2,37.488
Park_Streight (1),0.0,1220.148,1220.148,1,44.271
Park_Streight (3),0.033,1220.159,1220.192,4,33.486
Park_Sidewalk_Siple,0.0,1220.204,1220.204,1,34.048
Bench_A (3),0.044,1220.215,1220.259,5,35.328
Park_Streight (3),0.0,1220.27,1220.27,1,31.559
Sitting_NPC (414),0.022,1220.281,1220.303,3,35.097
Bench_A (3),0.0,1220.315,1220.315,1,35.237
Sitting_NPC (414),0.033,1220.326,1220.359,4,34.938
Park_Streight (3),0.0,1220.37,1220.37,1,34.258
Sitting_NPC (414),0.0,1220.382,1220.382,1,34.807
Bench_A (3),0.0,1220.392,1220.392,1,35.206
Sitting_NPC (414),0.011,1220.404,1220.415,2,34.792
Bench_A (3),0.0,1220.426,1220.426,1,35.151
Sitting_NPC (414),0.022,1220.437,1220.459,3,34.966
Bench_A (3),0.011,1220.47,1220.481,2,35.073
Sitting_NPC (414),0.0,1220.492,1220.492,1,34.712
Bench_A (3),0.0,1220.504,1220.504,1,35.03
Park_Streight (3),0.0,1220.515,1220.515,1,33.932
baum ld0(enhanced),0.011,1220.526,1220.537,2,32.45
Bush_qilgP2_6x6x4_PF (15),0.011,1220.548,1220.559,2,40.067
streetLight1Prefab (66),0.01,1220.571,1220.581,2,72.971
Combined_2 (2),0.0,1220.592,1220.592,1,74.335
streetLight1Prefab (66),0.021,1220.604,1220.625,3,72.923
Combined_2 (2),0.011,1220.637,1220.648,2,74.446
streetLight1Prefab (66),0.022,1220.659,1220.681,3,72.11
Combined_2 (2),0.0,1220.692,1220.692,1,74.431
streetLight1Prefab (66),0.044,1220.704,1220.748,5,71.98
Combined_2 (2),0.056,1220.759,1220.815,6,74.431
baum ld0(enhanced),0.022,1220.826,1220.848,3,40.695
streetLight2 (10),0.244,1220.859,1221.103,23,25.033
Combined_2 (2),0.0,1221.114,1221.114,1,84.059
baum ld0 mobile (4),0.0,1221.126,1221.126,1,38.829
Combined_2 (2),0.022,1221.137,1221.159,3,84.451
EU_TrafficLight_01,0.0,1221.17,1221.17,1,25.811
baum ld0 mobile (4),0.045,1221.181,1221.226,5,38.448
EU_TrafficLight_01,0.055,1221.236,1221.291,6,25.626
baum ld0 mobile (4),0.0,1221.302,1221.302,1,37.91
EU_TrafficLight_01,0.1,1221.313,1221.413,10,25.37
streetLight2 (11),0.011,1221.424,1221.435,2,15.463
Sky,0.19,1221.468,1221.658,18,213.196
House_2,0.221,1222.781,1223.002,17,85.273
NPC-618,0.011,1223.014,1223.025,2,38.7
House_2,0.0,1223.036,1223.036,1,86.898
NPC-618,0.0,1223.047,1223.047,1,38.6
House_2,0.011,1223.058,1223.069,2,85.056
NPC-618,0.011,1223.08,1223.091,2,38.603
face_618,0.0,1223.102,1223.102,1,38.713
NPC-618,0.043,1223.114,1223.157,5,38.53
House_2,0.022,1223.168,1223.19,3,83.796
NPC-618,0.045,1223.201,1223.246,5,38.434
House_2,0.0,1223.257,1223.257,1,86.554
NPC-618,0.022,1223.268,1223.29,3,38.389
NPC-604,0.0,1223.301,1223.301,1,37.396
NPC-618,0.022,1223.313,1223.335,3,38.286
face_604,0.0,1223.346,1223.346,1,37.503
Cathedral,0.811,1223.357,1224.168,74,120.651
House_2,0.022,1224.191,1224.213,3,84.847
Bush_qilgY2_2x2x4_PF_baked_single,0.221,1224.225,1224.446,21,72.588
House_2,0.199,1224.457,1224.656,19,83.793
Terrain,0.535,1224.89,1225.425,49,31.638
PlantPot_A (5),0.011,1225.436,1225.447,2,37.376
CarparkPrefab,0.0,1225.459,1225.459,1,68.696
Terrain,0.0,1225.47,1225.47,1,49.593
CarparkPrefab,0.0,1225.481,1225.481,1,67.75
trashcan_squarePrefab,0.012,1225.492,1225.504,2,38.983
Bush_qilgP2_6x6x4_PF (54),0.127,1225.516,1225.643,12,62.891
PlantPot_A (5),0.0,1225.654,1225.654,1,36.733
Terrain,0.191,1225.666,1225.857,18,30.789
streetLight2 (41),0.002,1225.877,1225.879,2,16.234
Bush_qilgP2_6x6x4_PF (52),0.003,1225.9,1225.903,2,61.719
NPC-610,0.157,1225.922,1226.079,15,39.065
Bush_qilgP2_6x6x4_PF (52),0.024,1226.1,1226.124,4,61.399
Bush_qilgP2_6x6x4_PF (53),0.002,1226.144,1226.146,2,60.27
NPC-618,0.002,1226.166,1226.168,2,34.195
NPC-604,0.113,1226.188,1226.301,12,33.25
NPC-618,0.089,1226.311,1226.4,9,33.97
House_2,0.0,1226.411,1226.411,1,79.072
NPC-618,0.122,1226.422,1226.544,12,33.828
Terrain,0.0,1226.555,1226.555,1,43.399
streetLight2 (15),0.0,1226.566,1226.566,1,44.952
materialA150,0.0,1226.577,1226.577,1,57.14
materialC150,0.0,1226.588,1226.588,1,65.687
materialD150,0.0,1226.6,1226.6,1,59.697
SingleStraightPrefab (2),0.011,1226.611,1226.622,2,45.436
materialC150,0.0,1226.634,1226.634,1,65.236
materialA150,0.0,1226.645,1226.645,1,56.878
materialE150,0.011,1226.656,1226.667,2,59.953
materialC150,0.0,1226.678,1226.678,1,63.507
materialA150,0.0,1226.689,1226.689,1,55.19
materialC150,0.011,1226.701,1226.712,2,61.797
materialA150,0.055,1226.723,1226.778,6,56.792
materialC150,0.012,1226.789,1226.801,2,60.223
sidewalkPost02 (18),0.145,1226.811,1226.956,14,63.65
House_2,0.022,1226.967,1226.989,3,82.059
Park_Corner_A (2),0.0,1227.001,1227.001,1,63.846
House_1,0.011,1227.012,1227.023,2,82.054
Bush_qilgP2_6x6x4_PF (25),0.0,1227.034,1227.034,1,66.575
House_1,0.399,1227.045,1227.444,37,84.779
Col House1,0.19,1227.454,1227.644,18,68.067
baum ld0(enhanced),0.046,1227.655,1227.701,5,43.705
EU_TrafficLight_01 (1),0.432,1227.723,1228.155,38,14.831
baum ld0(enhanced),0.0,1228.177,1228.177,1,41.942
Col House1,0.167,1228.188,1228.355,16,65.027
baum ld0(enhanced),0.0,1228.366,1228.366,1,42.032
EU_TrafficLight_01 (1),0.343,1228.389,1228.732,31,13.988
baum ld2(enhanced),0.101,1228.799,1228.9,10,43.47
streetLight2 (12),0.0,1229.166,1229.166,1,28.478
Bush_qilgP2_6x6x4_PF (24),0.066,1229.177,1229.243,7,36.393
Bush_qilgP2_6x6x4_PF (21),0.0,1229.254,1229.254,1,53.158
Col House1,0.0,1229.265,1229.265,1,66.46
baum ld0(enhanced),0.011,1229.277,1229.288,2,40.543
EU_TrafficLight_01 (1),0.188,1229.299,1229.487,11,12.848
baum ld0(enhanced),0.011,1229.498,1229.509,2,40.39
Col House1,0.0,1229.52,1229.52,1,65.455
Bush_qilgP2_6x6x4_PF (21),0.322,1229.532,1229.854,30,52.877
Bush_qilgP2_6x6x4_PF (24),0.255,1229.865,1230.12,24,35.051
streetLight2 (12),0.0,1230.131,1230.131,1,26.962
RedBush_Var1_Prefab_baked_single (4),0.0,1230.142,1230.142,1,39.794
baum ld2(enhanced),0.0,1230.154,1230.154,1,41.722
Park_Streight (2),0.0,1230.165,1230.165,1,37.895
Park_Sidewalk_Corner_B (1),0.022,1230.176,1230.198,3,44.503
Park_Streight (2),0.255,1230.209,1230.464,24,39.115
baum ld2(enhanced),0.0,1230.475,1230.475,1,41.286
Park_Streight (2),0.012,1230.486,1230.498,2,41.723
Park_Sidewalk_Corner_B (1),0.077,1230.509,1230.586,8,47.635
Bush_qilgP2_6x6x4_PF (21),0.0,1230.597,1230.597,1,51.415
Park_Sidewalk_Corner_B (1),0.045,1230.608,1230.653,5,50.176
Bush_qilgP2_6x6x4_PF (21),0.011,1230.664,1230.675,2,51.447
baum ld2(enhanced),0.033,1230.687,1230.72,4,40.951
Bush_qilgP2_6x6x4_PF (21),0.0,1230.731,1230.731,1,51.309
baum ld2(enhanced),0.045,1230.742,1230.787,5,40.821
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.012,1230.798,1230.81,2,47.726
Park_Sidewalk_Corner_B (1),0.012,1230.821,1230.833,2,48.188
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.0,1230.843,1230.843,1,47.671
Park_Sidewalk_Corner_B (1),0.01,1230.855,1230.865,2,47.714
baum ld2(enhanced),0.0,1230.876,1230.876,1,40.738
Park_Sidewalk_Corner_B (1),0.0,1230.888,1230.888,1,45.031
baum ld2(enhanced),0.088,1230.899,1230.987,9,40.554
SingleStraightPrefab (2),0.0,1230.999,1230.999,1,18.908
SingleZebraPrefab,0.011,1231.01,1231.021,2,11.841
Terrain,0.233,1231.032,1231.265,22,9.66
SingleZebraPrefab,0.056,1231.276,1231.332,6,9.675
Terrain,0.0,1231.344,1231.344,1,9.632
SingleZebraPrefab,0.023,1231.355,1231.378,3,9.646
Terrain,0.0,1231.389,1231.389,1,9.562
SingleZebraPrefab,0.0,1231.399,1231.399,1,9.453
Terrain,2.41,1231.41,1233.82,218,6.309
B027,0.045,1234.042,1234.087,5,37.499
Terrain,0.0,1234.098,1234.098,1,31.832
B027,0.011,1234.109,1234.12,2,37.399
Terrain,0.0,1234.131,1234.131,1,26.528
B027,0.011,1234.142,1234.153,2,37.257
Terrain,0.0,1234.164,1234.164,1,37.071
B027,0.035,1234.175,1234.21,4,37.405
face_51,0.177,1234.22,1234.397,17,5.608
B027,0.034,1234.408,1234.442,4,36.601
face_51,0.266,1234.453,1234.719,25,5.083
New_NPC (51)(Clone),0.0,1234.73,1234.73,1,4.755
face_51,0.044,1234.742,1234.786,5,4.8
New_NPC (51)(Clone),0.0,1234.797,1234.797,1,4.618
face_51,0.0,1234.808,1234.808,1,4.734
New_NPC (51)(Clone),0.056,1234.819,1234.875,6,4.53
face_51,0.011,1234.886,1234.897,2,4.601
New_NPC (51)(Clone),0.023,1234.908,1234.931,3,4.412
face_51,0.012,1234.941,1234.953,2,4.453
New_NPC (51)(Clone),0.289,1234.964,1235.253,27,4.171
Bush_qilgP2_6x6x4_PF (52),0.011,1235.264,1235.275,2,49.772
New_NPC (51)(Clone),0.078,1235.286,1235.364,8,3.917
face_51,0.0,1235.375,1235.375,1,3.988
NPC-604,0.044,1235.641,1235.685,5,20.341
Terrain,0.0,1235.697,1235.697,1,17.372
NPC-604,0.156,1235.707,1235.863,15,20.165
NPC-618,0.0,1235.874,1235.874,1,21.089
NPC-604,0.033,1235.885,1235.918,4,20.09
Bush_qilgP2_6x6x4_PF (53),0.022,1235.93,1235.952,3,47.122
face_618,0.0,1235.963,1235.963,1,21.011
Bush_qilgP2_6x6x4_PF (53),0.034,1235.974,1236.008,4,46.992
face_618,0.055,1236.019,1236.074,6,20.877
Bush_qilgP2_6x6x4_PF (53),0.0,1236.086,1236.086,1,46.619
NPC-618,0.055,1236.097,1236.152,6,20.666
NPC-604,0.0,1236.163,1236.163,1,19.728
NPC-618,0.023,1236.174,1236.197,3,20.576
NPC-604,0.011,1236.208,1236.219,2,19.688
Bush_qilgP2_6x6x4_PF (53),0.011,1236.23,1236.241,2,46.293
NPC-618,0.0,1236.252,1236.252,1,20.544
Bush_qilgP2_6x6x4_PF (53),0.023,1236.263,1236.286,3,46.246
NPC-618,0.022,1236.297,1236.319,3,20.462
face_618,0.011,1236.33,1236.341,2,20.451
Bush_qilgP2_6x6x4_PF (53),0.0,1236.352,1236.352,1,46.261
7 (2),0.0,1236.363,1236.363,1,94.198
Fountain01,0.455,1236.374,1236.829,42,84.659
7 (2),0.0,1236.84,1236.84,1,93.46
NPC-604,0.011,1236.851,1236.862,2,18.556
NPC-618,0.877,1236.873,1237.75,80,18.731
NPC-604,0.29,1237.762,1238.052,27,16.992
Terrain,1.188,1238.063,1239.251,88,6.242
NPC-604,0.022,1239.262,1239.284,3,14.972
face_604,0.0,1239.296,1239.296,1,15.069
NPC-604,0.033,1239.307,1239.34,4,14.938
NPC-618,0.0,1239.351,1239.351,1,15.654
NPC-604,0.056,1239.361,1239.417,6,14.731
NPC-618,0.011,1239.428,1239.439,2,15.518
NPC-604,0.0,1239.45,1239.45,1,14.762
NPC-618,0.134,1239.461,1239.595,13,15.368
NPC-604,0.066,1239.606,1239.672,7,14.552
NPC-618,0.057,1239.683,1239.74,6,15.084
NPC-604,0.301,1239.751,1240.052,28,14.056
Terrain,3.921,1240.062,1243.983,352,8.544
NPC-610,0.0,1243.994,1243.994,1,14.12
Terrain,0.025,1244.005,1244.03,4,36.691
NPC-610,0.244,1244.05,1244.294,23,13.864
Terrain,0.0,1244.305,1244.305,1,31.516
New_NPC (480),0.0,1244.316,1244.316,1,34.673
Bush_b1_4x4x4_PF_baked_single (4),0.089,1244.327,1244.416,9,35.716
New_NPC (480),0.178,1244.427,1244.605,17,34.321
Terrain,0.654,1244.616,1245.27,29,8.967
NPC-610,0.0,1245.281,1245.281,1,12.262
Terrain,0.0,1245.292,1245.292,1,36.789
NPC-610,0.022,1245.303,1245.325,3,12.13
7 (3),0.0,1245.336,1245.336,1,84.438
NPC-610,0.445,1245.348,1245.793,41,11.731
face_610,0.0,1245.804,1245.804,1,11.567
NPC-610,0.023,1245.815,1245.838,3,11.351
NPC-619,0.055,1245.849,1245.904,6,12.622
Bush_qilgP2_6x6x4_PF (54),0.0,1245.915,1245.915,1,34.986
NPC-619,0.0,1245.927,1245.927,1,12.541
Bush_qilgP2_6x6x4_PF (54),0.099,1245.938,1246.037,10,34.833
NPC-619,0.0,1246.048,1246.048,1,12.438
NPC-610,0.0,1246.06,1246.06,1,11.171
NPC-613,0.0,1246.071,1246.071,1,11.512
CarparkPrefab,0.0,1246.082,1246.082,1,44.648
Terrain,0.0,1246.093,1246.093,1,34.546
PlantPot_A (5),0.211,1246.104,1246.315,20,10.176
Terrain,0.0,1246.326,1246.326,1,30.065
NPC-613,0.167,1246.337,1246.504,16,11.115
NPC-619,0.242,1246.515,1246.757,23,11.477
NPC-610,0.011,1246.769,1246.78,2,9.949
materialC150,0.0,1246.791,1246.791,1,39.799
New_NPC (480),0.0,1246.802,1246.802,1,30.925
Bush_qilgP2_6x6x4_PF (55),0.0,1246.813,1246.813,1,35.047
New_NPC (480),0.0,1246.824,1246.824,1,30.913
Bush_qilgP2_6x6x4_PF (55),0.0,1246.835,1246.835,1,34.761
New_NPC (480),0.18,1246.846,1247.026,17,30.684
NPC-610,0.0,1247.037,1247.037,1,9.566
NPC-619,0.011,1247.048,1247.059,2,10.821
NPC-613,0.254,1247.07,1247.324,24,9.865
CarparkPrefab,0.0,1247.335,1247.335,1,64.643
7 (3),0.011,1247.346,1247.357,2,88.425
PlantPot_A (5),0.0,1247.368,1247.368,1,9.089
7 (3),0.044,1247.379,1247.423,5,88.361
PlantPot_A (5),0.033,1247.435,1247.468,4,8.99
7 (3),0.044,1247.48,1247.524,5,88.863
PlantPot_A (5),0.122,1247.536,1247.658,12,8.738
7 (3),0.045,1247.669,1247.714,5,87.984
PlantPot_A (5),0.899,1247.725,1248.624,52,6.893
Bush_qilgP2_6x6x4_PF (54),0.0,1248.635,1248.635,1,30.994
face_613,0.0,1248.647,1248.647,1,7.948
Bush_qilgP2_6x6x4_PF (54),0.0,1248.658,1248.658,1,31.356
NPC-613,0.023,1248.669,1248.692,3,7.82
face_613,0.011,1248.703,1248.714,2,7.782
NPC-613,0.0,1248.725,1248.725,1,7.62
face_613,0.011,1248.736,1248.747,2,7.741
NPC-613,0.034,1248.758,1248.792,4,7.543
face_613,0.022,1248.803,1248.825,3,7.611
Bush_qilgP2_6x6x4_PF (54),0.0,1248.836,1248.836,1,31.143
face_613,0.011,1248.847,1248.858,2,7.585
Bush_qilgP2_6x6x4_PF (54),0.011,1248.869,1248.88,2,31.413
7 (2),0.034,1248.891,1248.925,4,78.936
baum ld0(enhanced) (1),0.066,1248.936,1249.002,7,31.833
face_619,0.156,1249.013,1249.169,15,7.968
baum ld0(enhanced) (1),0.0,1249.18,1249.18,1,31.472
