HON,length,start,end,hits,distance
streetLight1Prefab (21),0.0,1985.172,1985.172,1,22.576
New_NPC (95)(Clone),0.0,1985.183,1985.183,1,25.612
streetLight1Prefab (21),0.0,1985.194,1985.194,1,22.39
House_2,0.011,1985.205,1985.216,2,41.102
New_NPC (95)(Clone),0.011,1985.228,1985.239,2,25.793
House_2,0.0,1985.25,1985.25,1,41.52
streetLight1Prefab (21),0.0,1985.261,1985.261,1,22.651
New_NPC (95)(Clone),0.0,1985.272,1985.272,1,25.912
House_2,0.0,1985.283,1985.283,1,39.606
New_NPC (95)(Clone),0.022,1985.294,1985.316,3,25.876
House_2,0.012,1985.327,1985.339,2,41.748
streetLight1Prefab (21),0.0,1985.35,1985.35,1,22.665
New_NPC (95)(Clone),0.0,1985.361,1985.361,1,26.081
House_2,0.022,1985.372,1985.394,3,41.928
streetLight1Prefab (21),0.055,1985.406,1985.461,6,22.554
Terrain,0.011,1985.472,1985.483,2,38.69
House_2,0.033,1985.494,1985.527,4,42.882
Bush_qilgP2_6x6x4_PF (53),0.211,1985.539,1985.75,20,8.166
Bush_qilgP2_6x6x4_PF (51),0.0,1985.761,1985.761,1,10.527
Bush_b1_4x4x4_PF_baked_single (1),0.189,1985.772,1985.961,18,9.681
Bush_qilgP2_6x6x4_PF (52),0.022,1985.972,1985.994,3,11.204
Bush_qilgP2_6x6x4_PF (55),0.133,1986.005,1986.138,13,14.804
Bush_b1_4x4x4_PF_baked_single (4),0.011,1986.148,1986.159,2,13.759
New_NPC (482),0.276,1986.171,1986.447,26,12.014
New_NPC (480),0.0,1986.458,1986.458,1,12.833
New_NPC (482),0.022,1986.469,1986.491,3,12.085
New_NPC (480),0.0,1986.503,1986.503,1,12.906
New_NPC (482),0.011,1986.514,1986.525,2,12.087
New_NPC (480),0.033,1986.536,1986.569,4,12.716
New_NPC (482),0.0,1986.58,1986.58,1,12.068
Bush_qilgP2_6x6x4_PF (54),0.011,1986.592,1986.603,2,17.596
New_NPC (482),0.035,1986.614,1986.649,4,12.059
New_NPC (480),0.0,1986.66,1986.66,1,12.859
New_NPC (482),0.0,1986.671,1986.671,1,12.15
New_NPC (480),0.122,1986.682,1986.804,12,12.757
Bush_qilgP2_6x6x4_PF (54),0.011,1986.814,1986.825,2,17.639
New_NPC (480),0.033,1986.837,1986.87,4,12.737
Bush_qilgP2_6x6x4_PF (54),0.0,1986.881,1986.881,1,17.483
New_NPC (480),0.088,1986.892,1986.98,9,12.717
Bush_qilgP2_6x6x4_PF (54),0.011,1986.992,1987.003,2,17.838
Bush_qilgY2_2x2x4_PF_baked_single,0.011,1987.014,1987.025,2,27.464
Bush_qilgY2_2x2x4_PF_baked_single (1),0.022,1987.036,1987.058,3,40.219
RailingA (3),0.0,1987.07,1987.07,1,43.628
Terrain,0.078,1987.08,1987.158,8,37.408
materialA100,0.0,1987.169,1987.169,1,43.421
RailingA (3),0.011,1987.18,1987.191,2,43.478
RailingA (1),0.0,1987.202,1987.202,1,49.355
materialA100,0.011,1987.213,1987.224,2,49.065
RailingA (1),0.078,1987.235,1987.313,8,49.321
RailingA (3),0.012,1987.324,1987.336,2,43.649
Bush_qilgY2_2x2x4_PF_baked_single,0.0,1987.346,1987.346,1,26.97
streetLight2 (19),0.0,1987.358,1987.358,1,36.836
Bush_qilgP2_6x6x4_PF (54),0.0,1987.369,1987.369,1,17.866
New_NPC (480),0.055,1987.38,1987.435,6,12.764
Bush_qilgP2_6x6x4_PF (54),0.0,1987.446,1987.446,1,17.564
New_NPC (480),0.011,1987.469,1987.48,3,12.835
Bush_qilgP2_6x6x4_PF (54),0.044,1987.491,1987.535,5,17.592
New_NPC (482),0.012,1987.546,1987.558,2,12.07
New_NPC (480),0.034,1987.569,1987.603,4,12.768
Bush_qilgP2_6x6x4_PF (54),0.023,1987.613,1987.636,3,17.81
face_482,0.022,1987.647,1987.669,3,12.162
Bush_qilgP2_6x6x4_PF (54),0.011,1987.68,1987.691,2,17.849
face_482,0.067,1987.702,1987.769,7,12.162
Bush_qilgP2_6x6x4_PF (54),0.045,1987.78,1987.825,5,17.815
New_NPC (482),0.066,1987.836,1987.902,7,12.106
Bush_qilgP2_6x6x4_PF (54),0.255,1987.914,1988.169,24,17.171
4 (1),0.0,1988.181,1988.181,1,84.878
Combined_3,0.245,1988.192,1988.437,23,100.206
baum ld1(enhanced) (6),0.244,1988.447,1988.691,23,35.702
Combined_3,0.0,1988.702,1988.702,1,106.601
streetLight2 (42),0.0,1988.713,1988.713,1,49.942
Bush_qilgP2_6x6x4_PF (54),0.0,1988.725,1988.725,1,17.873
New_NPC (480),0.144,1988.736,1988.88,14,12.688
Bush_qilgP2_6x6x4_PF (54),0.011,1988.891,1988.902,2,17.166
New_NPC (480),0.521,1988.914,1989.435,48,12.699
face_480,0.345,1989.446,1989.791,32,12.83
New_NPC (480),0.0,1989.802,1989.802,1,12.671
Bush_qilgP2_6x6x4_PF (54),0.0,1989.813,1989.813,1,18.579
Bush_qilgY2_2x2x4_PF_baked_single,0.011,1989.824,1989.835,2,27.52
Terrain,0.0,1989.847,1989.847,1,36.225
Juniper_Bush_01_Var5_baked_single,0.19,1989.858,1990.048,18,32.792
Terrain,0.0,1990.057,1990.057,1,31.726
Juniper_Bush_01_Var5_baked_single,0.0,1990.069,1990.069,1,32.827
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.022,1990.091,1990.113,4,36.947
Terrain,0.0,1990.135,1990.135,1,40.219
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.0,1990.146,1990.146,1,36.95
Juniper_Bush_01_Var5_baked_single,0.0,1990.157,1990.157,1,33.229
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.0,1990.168,1990.168,1,37.034
Juniper_Bush_01_Var5_baked_single,0.034,1990.179,1990.213,4,33.041
Bush_qilgY2_2x2x4_PF_baked_single (1),0.033,1990.224,1990.257,3,39.119
PlantPot_D_V02 (4),0.0,1990.268,1990.268,1,41.763
B027,0.054,1990.28,1990.334,6,17.148
NPC-4609,0.0,1990.346,1990.346,1,17.298
B027,0.0,1990.356,1990.356,1,18.381
NPC-4608,0.044,1990.368,1990.412,5,17.542
NPC-4609,0.0,1990.423,1990.423,1,17.409
NPC-4608,0.0,1990.434,1990.434,1,17.637
B027,0.0,1990.445,1990.445,1,18.076
NPC-4608,0.01,1990.457,1990.467,2,17.567
NPC-4609,0.044,1990.479,1990.523,5,17.323
B027,0.0,1990.535,1990.535,1,18.058
NPC-4609,0.022,1990.545,1990.567,3,17.281
B027,0.0,1990.579,1990.579,1,18.067
NPC-4608,0.01,1990.59,1990.6,2,17.547
NPC-4609,0.033,1990.612,1990.645,4,17.354
B027,0.0,1990.656,1990.656,1,18.063
NPC-4609,0.189,1990.667,1990.856,18,17.326
NPC-4608,0.0,1990.867,1990.867,1,17.583
NPC-4609,0.09,1990.878,1990.968,9,17.309
NPC-4608,0.0,1990.978,1990.978,1,17.571
PlantPot_A,0.044,1990.99,1991.034,5,30.553
NPC-611,0.022,1991.045,1991.067,3,47.783
NPC-616,0.033,1991.079,1991.112,4,48.442
PlantPot_A,0.0,1991.123,1991.123,1,31.028
NPC-616,0.0,1991.135,1991.135,1,48.437
PlantPot_A,0.023,1991.145,1991.168,3,31.064
NPC-616,0.012,1991.178,1991.19,2,48.442
PlantPot_A,0.011,1991.201,1991.212,2,30.941
NPC-616,0.0,1991.223,1991.223,1,48.549
Terrain,0.167,1991.234,1991.401,3,29.695
trashcan_squarePrefab (2),0.044,1991.412,1991.456,5,46.518
Terrain,0.011,1991.467,1991.478,2,40.735
trashcan_squarePrefab (2),0.0,1991.489,1991.489,1,46.598
Terrain,0.0,1991.5,1991.5,1,46.221
trashcan_squarePrefab (2),0.133,1991.512,1991.645,13,46.489
Terrain,0.0,1991.656,1991.656,1,46.403
Gr01 (1),0.0,1991.667,1991.667,1,46.773
trashcan_squarePrefab (2),0.012,1991.678,1991.69,2,46.689
Gr01 (1),0.0,1991.701,1991.701,1,46.721
trashcan_squarePrefab (2),0.111,1991.712,1991.823,11,46.576
Terrain,0.111,1991.834,1991.945,11,40.94
trashcan_squarePrefab (2),0.078,1991.956,1992.034,8,46.604
Terrain,0.067,1992.045,1992.112,7,41.469
trashcan_squarePrefab (2),0.089,1992.123,1992.212,9,46.598
Terrain,0.01,1992.223,1992.233,2,60.512
trashcan_squarePrefab (2),0.044,1992.245,1992.289,5,46.642
Gr01 (1),0.0,1992.3,1992.3,1,46.991
trashcan_squarePrefab (2),0.033,1992.311,1992.344,4,46.497
Terrain,0.122,1992.356,1992.478,12,37.545
Gr01 (1),0.011,1992.489,1992.5,2,48.625
Terrain,0.011,1992.511,1992.522,2,30.809
PlantPot_A (5),0.133,1992.533,1992.666,13,16.256
trashcan_squarePrefab,0.156,1992.677,1992.833,15,18.851
PlantPot_A (5),0.222,1992.844,1993.066,21,15.66
Terrain,0.0,1993.077,1993.077,1,65.214
Bush_qilgY2_2x2x4_PF_baked_single,0.0,1993.089,1993.089,1,40.949
streetLight2 (36),0.0,1993.1,1993.1,1,59.117
Terrain,0.0,1993.111,1993.111,1,36.583
trashcan_squarePrefab (2),0.0,1993.122,1993.122,1,46.691
Terrain,0.422,1993.132,1993.554,39,38.548
Validation_Plane (2),0.014,2011.183,2011.197,2,12.11
store2,0.19,2011.225,2011.415,20,82.256
Bush_qilgY2_2x2x4_PF_baked_single,0.0,2011.425,2011.425,1,40.937
store2,0.19,2011.436,2011.626,18,83.167
trashcan_squarePrefab (2),0.011,2011.869,2011.88,2,46.31
PlantPot_A (8),0.0,2012.28,2012.28,1,82.462
trashcan_squarePrefab (2),0.021,2012.292,2012.313,3,46.148
Lod_1,0.0,2012.324,2012.324,1,60.922
PlantPot_A (8),0.0,2012.335,2012.335,1,82.187
NPC-611,0.0,2012.347,2012.347,1,47.596
Gr01 (1),0.023,2012.357,2012.38,3,48.565
Lod_1,0.111,2012.391,2012.502,11,60.696
trashcan_squarePrefab (2),0.0,2012.513,2012.513,1,46.545
PlantPot_A (8),0.044,2012.525,2012.569,5,82.051
trashcan_squarePrefab (2),0.177,2012.58,2012.757,16,46.248
Terrain,0.0,2012.768,2012.768,1,42.679
Gr01 (1),0.0,2012.779,2012.779,1,46.122
trashcan_squarePrefab (2),0.155,2012.79,2012.945,15,46.313
Lod_1,0.066,2012.957,2013.023,7,60.56
Terrain,0.023,2013.034,2013.057,3,58.118
trashcan_squarePrefab (2),0.036,2013.068,2013.104,5,46.342
Terrain,0.0,2013.114,2013.114,1,57.408
Gr01 (1),0.022,2013.124,2013.146,2,48.018
Terrain,0.0,2013.157,2013.157,1,56.557
Gr01 (1),0.0,2013.168,2013.168,1,49.114
Terrain,0.0,2013.179,2013.179,1,55.969
Gr01 (1),0.011,2013.19,2013.201,2,48.864
Terrain,0.0,2013.212,2013.212,1,56.539
Gr01 (1),0.033,2013.224,2013.257,4,47.963
Terrain,0.022,2013.268,2013.29,3,57.2
Gr01 (1),0.0,2013.301,2013.301,1,48.784
Terrain,0.0,2013.312,2013.312,1,56.516
Gr01 (1),0.012,2013.323,2013.335,2,48.948
trashcan_squarePrefab (2),0.51,2013.346,2013.856,47,45.259
Gr01 (1),0.0,2013.867,2013.867,1,46.328
trashcan_squarePrefab (2),0.011,2013.879,2013.89,2,44.736
Terrain,0.189,2013.901,2014.09,2,40.452
trashcan_squarePrefab (2),0.156,2014.101,2014.257,15,44.133
Gr01 (1),0.044,2014.268,2014.312,5,45.938
Terrain,0.0,2014.324,2014.324,1,53.985
trashcan_squarePrefab (2),0.023,2014.335,2014.358,4,44.088
Terrain,0.0,2014.369,2014.369,1,55.548
Gr01 (1),0.011,2014.389,2014.4,2,46.119
Terrain,0.0,2014.411,2014.411,1,57.538
Lod_1,0.0,2014.422,2014.422,1,58.216
Terrain,0.0,2014.434,2014.434,1,55.897
trashcan_squarePrefab (2),0.011,2014.445,2014.456,2,43.768
Terrain,0.0,2014.467,2014.467,1,53.787
Gr01 (1),0.0,2014.478,2014.478,1,47.291
trashcan_squarePrefab (2),0.101,2014.489,2014.59,10,43.555
Terrain,0.0,2014.6,2014.6,1,58.276
Gr01 (1),0.012,2014.611,2014.623,2,34.696
trashcan_squarePrefab,1.011,2014.634,2015.645,92,14.801
streetLight2 (31),0.0,2015.656,2015.656,1,25.111
Bush_qilgY2_2x2x4_PF_baked_single,0.0,2015.667,2015.667,1,35.001
trashcan_squarePrefab (2),0.056,2015.812,2015.868,6,41.041
PlantPot_A (8),0.0,2015.879,2015.879,1,76.771
trashcan_squarePrefab (2),2.054,2015.89,2017.944,186,39.268
Lod_1,0.0,2017.955,2017.955,1,51.727
NPC-611,0.0,2017.966,2017.966,1,38.582
Lod_1,0.011,2017.978,2017.989,2,51.549
NPC-611,0.022,2018.0,2018.022,3,38.411
Lod_1,0.245,2018.033,2018.278,23,51.262
trashcan_squarePrefab (2),0.744,2018.289,2019.033,68,36.26
PlantPot_A (8),0.0,2019.045,2019.045,1,72.272
New_NPC (76)(Clone),0.055,2019.056,2019.111,6,56.727
Terrain,0.187,2019.122,2019.309,18,56.981
New_NPC (76)(Clone),0.013,2019.32,2019.333,2,56.857
Terrain,0.0,2019.344,2019.344,1,56.74
trashcan_squarePrefab (2),0.432,2019.355,2019.787,40,36.357
Terrain,0.0,2019.798,2019.798,1,37.206
Gr01 (1),0.022,2019.809,2019.831,3,39.146
Terrain,0.0,2019.842,2019.842,1,48.797
Gr01 (1),0.156,2019.853,2020.009,15,38.713
trashcan_squarePrefab (2),0.011,2020.02,2020.031,2,36.99
Terrain,0.0,2020.042,2020.042,1,36.125
trashcan_squarePrefab (2),1.201,2020.053,2021.254,109,38.034
NPC-611,0.011,2021.265,2021.276,2,39.956
Terrain,0.267,2021.287,2021.554,25,36.024
trashcan_squarePrefab (2),0.0,2021.566,2021.566,1,39.176
Terrain,0.0,2021.576,2021.576,1,38.631
trashcan_squarePrefab (2),0.322,2021.587,2021.909,30,39.399
Terrain,0.0,2021.92,2021.92,1,39.469
trashcan_squarePrefab (2),0.311,2021.931,2022.242,29,39.9
Gr01 (1),0.01,2022.254,2022.264,2,41.033
Terrain,0.045,2022.275,2022.32,5,65.257
Gr01 (1),0.0,2022.331,2022.331,1,41.836
Terrain,0.012,2022.342,2022.354,2,52.751
Gr01 (1),0.088,2022.365,2022.453,9,41.779
Terrain,0.022,2022.464,2022.486,3,54.323
trashcan_squarePrefab (2),0.144,2022.498,2022.642,14,40.613
Terrain,0.034,2022.653,2022.687,4,40.202
trashcan_squarePrefab (2),0.0,2022.698,2022.698,1,40.646
Terrain,0.033,2022.709,2022.742,4,40.304
trashcan_squarePrefab (2),0.034,2022.753,2022.787,4,40.747
Terrain,0.022,2022.798,2022.82,3,40.469
trashcan_squarePrefab (2),0.0,2022.831,2022.831,1,40.846
Terrain,0.0,2022.842,2022.842,1,40.004
trashcan_squarePrefab (2),0.0,2022.853,2022.853,1,40.885
Terrain,0.0,2022.864,2022.864,1,40.797
trashcan_squarePrefab (2),0.0,2022.875,2022.875,1,40.893
Terrain,0.122,2022.887,2023.009,12,40.53
trashcan_squarePrefab (2),0.1,2023.02,2023.12,10,41.16
PlantPot_A,0.0,2023.131,2023.131,1,24.785
Terrain,0.0,2023.142,2023.142,1,16.929
B027,0.0,2023.153,2023.153,1,13.673
Terrain,1.133,2023.164,2024.297,103,8.559
B027,0.022,2024.308,2024.33,3,14.034
Terrain,0.122,2024.341,2024.463,11,14.232
Lod_1,0.0,2024.474,2024.474,1,57.576
NPC-611,0.078,2024.486,2024.564,8,44.367
NPC-616,0.0,2024.575,2024.575,1,45.239
NPC-611,0.033,2024.586,2024.619,4,44.511
NPC-616,0.0,2024.63,2024.63,1,45.271
NPC-611,0.012,2024.641,2024.653,2,44.501
Terrain,0.0,2024.664,2024.664,1,43.905
NPC-616,0.0,2024.675,2024.675,1,45.341
NPC-611,0.0,2024.686,2024.686,1,44.779
Gr01 (1),0.0,2024.697,2024.697,1,45.648
NPC-611,0.011,2024.708,2024.719,2,44.675
Gr01 (1),0.0,2024.73,2024.73,1,45.711
Terrain,0.023,2024.741,2024.764,3,43.722
trashcan_squarePrefab (2),0.0,2024.775,2024.775,1,43.898
Terrain,0.166,2024.786,2024.952,16,32.822
Lod_1,0.0,2024.964,2024.964,1,58.16
store2,0.0,2024.974,2024.974,1,95.01
trashcan_squarePrefab (2),0.0,2024.985,2024.985,1,43.944
Lod_1,0.011,2024.996,2025.007,2,58.161
trashcan_squarePrefab (2),0.0,2025.019,2025.019,1,44.199
Lod_1,0.011,2025.03,2025.041,2,58.262
trashcan_squarePrefab (2),0.0,2025.052,2025.052,1,43.994
Lod_1,0.011,2025.063,2025.074,2,58.222
trashcan_squarePrefab (2),0.0,2025.085,2025.085,1,44.085
Gr01 (1),0.0,2025.096,2025.096,1,45.654
Lod_1,0.034,2025.107,2025.141,4,58.412
trashcan_squarePrefab (2),0.0,2025.152,2025.152,1,44.122
Lod_1,0.011,2025.163,2025.174,2,58.454
trashcan_squarePrefab (2),0.033,2025.185,2025.218,4,44.064
Terrain,0.189,2025.23,2025.419,18,41.385
trashcan_squarePrefab (2),0.0,2025.43,2025.43,1,44.12
Terrain,0.011,2025.441,2025.452,2,43.835
trashcan_squarePrefab (2),0.1,2025.463,2025.563,10,43.988
Terrain,0.066,2025.574,2025.64,7,42.795
trashcan_squarePrefab (2),0.045,2025.651,2025.696,5,43.903
Terrain,0.0,2025.707,2025.707,1,42.034
PlantPot_A,0.0,2025.718,2025.718,1,27.711
B027,0.0,2025.73,2025.73,1,16.207
NPC-4608,0.167,2025.74,2025.907,16,15.12
B027,0.011,2025.918,2025.929,2,16.11
PlantPot_A,0.0,2025.941,2025.941,1,27.979
NPC-611,0.0,2025.952,2025.952,1,45.315
NPC-616,0.0,2025.963,2025.963,1,45.962
NPC-611,0.011,2025.974,2025.985,2,45.316
NPC-616,0.011,2025.996,2026.007,2,45.951
NPC-611,0.144,2026.019,2026.163,14,45.159
Terrain,0.0,2026.174,2026.174,1,56.863
trashcan_squarePrefab (2),0.0,2026.185,2026.185,1,43.979
Lod_1,0.011,2026.196,2026.207,2,58.475
trashcan_squarePrefab (2),1.1,2026.218,2027.318,100,44.683
Lod_1,0.0,2027.329,2027.329,1,59.411
trashcan_squarePrefab (2),0.0,2027.339,2027.339,1,45.012
Lod_1,0.033,2027.351,2027.384,4,59.413
trashcan_squarePrefab (2),0.0,2027.395,2027.395,1,45.202
Gr01 (1),0.023,2027.406,2027.429,3,42.326
Terrain,1.399,2027.439,2028.838,121,7.547
New_NPC (85)(Clone),0.0,2028.849,2028.849,1,10.644
NPC-618,0.0,2028.86,2028.86,1,16.434
NPC-604,0.023,2028.871,2028.894,3,17.441
NPC-618,0.0,2028.905,2028.905,1,16.743
NPC-604,0.012,2028.916,2028.928,2,17.429
face_604,0.101,2028.939,2029.04,10,17.56
B18 1 (5),0.034,2029.051,2029.085,4,89.592
face_604,0.189,2029.096,2029.285,18,17.551
face_618,0.0,2029.296,2029.296,1,16.688
B18 1 (5),0.011,2029.307,2029.318,2,89.583
BasketballHoop1Prefab (1),0.0,2029.329,2029.329,1,82.202
face_618,0.01,2029.341,2029.351,2,16.658
NPC-618,0.122,2029.362,2029.484,12,16.495
B18 1 (5),0.0,2029.495,2029.495,1,89.601
NPC-618,0.012,2029.506,2029.518,2,16.604
face_604,0.011,2029.529,2029.54,2,17.582
NPC-604,0.0,2029.551,2029.551,1,17.584
BasketbalcourtLines,0.0,2029.562,2029.562,1,83.367
PlantPot_A (11),0.0,2029.573,2029.573,1,44.739
streetLight2 (30),0.0,2029.584,2029.584,1,21.737
store2,0.011,2029.595,2029.606,2,57.711
Bush_qilgY2_2x2x4_PF_baked_single,0.033,2029.717,2029.75,4,37.299
Terrain,0.0,2029.761,2029.761,1,26.782
Bush_qilgY2_2x2x4_PF_baked_single,0.022,2029.772,2029.794,3,37.946
Gr01 (1),0.0,2029.805,2029.805,1,38.806
Bush_qilgY2_2x2x4_PF_baked_single,0.011,2029.817,2029.828,2,39.161
Gr01 (1),0.022,2029.839,2029.861,3,37.878
Bush_qilgY2_2x2x4_PF_baked_single,0.0,2029.873,2029.873,1,39.708
Gr01 (1),0.0,2029.883,2029.883,1,41.192
Terrain,0.056,2029.894,2029.95,6,42.17
trashcan_squarePrefab (2),0.0,2029.961,2029.961,1,45.094
Terrain,0.01,2029.973,2029.983,2,50.144
Gr01 (1),0.0,2029.994,2029.994,1,47.124
Lod_1,0.0,2030.006,2030.006,1,59.276
NPC-611,0.0,2030.017,2030.017,1,46.196
Gr01 (1),0.011,2030.028,2030.039,2,46.924
Terrain,0.011,2030.05,2030.061,2,48.448
Gr01 (1),0.0,2030.072,2030.072,1,48.625
Terrain,0.0,2030.083,2030.083,1,55.711
Lod_1,0.0,2030.095,2030.095,1,59.413
trashcan_squarePrefab (2),0.023,2030.105,2030.128,3,45.008
Gr01 (1),0.0,2030.139,2030.139,1,46.738
Terrain,0.0,2030.15,2030.15,1,43.958
NPC-611,0.011,2030.161,2030.172,2,46.164
Terrain,0.012,2030.183,2030.195,2,46.607
trashcan_squarePrefab (2),0.0,2030.206,2030.206,1,44.913
New_NPC (76)(Clone),0.0,2030.217,2030.217,1,65.51
Gr01 (1),0.011,2030.228,2030.239,2,46.849
Terrain,0.0,2030.25,2030.25,1,59.846
Gr01 (1),0.01,2030.262,2030.272,2,44.738
trashcan_squarePrefab (2),0.0,2030.283,2030.283,1,44.94
Terrain,0.022,2030.295,2030.317,3,55.898
trashcan_squarePrefab (2),0.0,2030.328,2030.328,1,45.147
NPC (212)(Clone),0.022,2030.339,2030.361,3,65.981
Terrain,0.0,2030.372,2030.372,1,64.647
NPC (212)(Clone),0.022,2030.383,2030.405,3,65.931
Terrain,0.0,2030.417,2030.417,1,65.877
NPC (212)(Clone),0.0,2030.428,2030.428,1,65.874
trashcan_squarePrefab (2),0.011,2030.439,2030.45,2,45.107
Terrain,0.0,2030.461,2030.461,1,58.673
Gr01 (1),0.023,2030.472,2030.495,3,46.401
trashcan_squarePrefab (2),0.843,2030.506,2031.349,77,44.983
Terrain,0.0,2031.36,2031.36,1,64.819
NPC (212)(Clone),0.0,2031.371,2031.371,1,65.971
Terrain,0.01,2031.383,2031.393,2,64.611
trashcan_squarePrefab (2),0.356,2031.404,2031.76,33,45.088
NPC (212)(Clone),0.389,2031.771,2032.16,36,65.946
Terrain,0.167,2032.171,2032.338,16,64.414
NPC (212)(Clone),0.055,2032.349,2032.404,6,66.67
Terrain,0.067,2032.415,2032.482,7,65.165
NPC (212)(Clone),0.0,2032.493,2032.493,1,66.958
trashcan_squarePrefab (2),0.122,2032.504,2032.626,12,46.232
NPC (212)(Clone),0.033,2032.638,2032.671,4,67.222
Terrain,0.011,2032.682,2032.693,2,44.158
NPC-612,0.222,2032.704,2032.926,21,2.825
NPC-606,1.111,2032.937,2034.048,101,2.539
face_606,0.011,2034.059,2034.07,2,3.325
NPC-606,0.012,2034.081,2034.093,2,3.271
face_606,0.0,2034.104,2034.104,1,3.372
NPC-606,0.011,2034.115,2034.126,2,3.296
face_606,0.022,2034.137,2034.159,3,3.428
NPC-606,0.089,2034.17,2034.259,9,3.377
face_606,0.045,2034.27,2034.315,5,3.623
NPC-606,0.122,2034.326,2034.448,12,3.583
face_606,0.0,2034.459,2034.459,1,3.819
NPC-606,0.555,2034.47,2035.025,51,4.053
Terrain,1.278,2035.036,2036.314,116,35.624
trashcan_squarePrefab (2),0.033,2036.325,2036.358,4,46.7
Terrain,0.311,2036.369,2036.68,29,40.198
Gr01 (1),0.033,2036.691,2036.724,4,46.743
Terrain,0.533,2036.736,2037.269,49,38.799
Gr01 (1),0.022,2037.28,2037.302,3,46.071
Terrain,0.866,2037.313,2038.179,78,36.843
Gr01 (1),0.0,2038.19,2038.19,1,44.131
Terrain,0.033,2038.201,2038.234,4,31.864
Gr01 (1),0.021,2038.246,2038.267,3,43.802
Terrain,0.011,2038.279,2038.29,2,30.977
Gr01 (1),0.011,2038.301,2038.312,2,44.527
Terrain,0.011,2038.323,2038.334,2,54.692
Gr01 (1),0.134,2038.345,2038.479,13,45.103
trashcan_squarePrefab (2),0.089,2038.49,2038.579,9,43.082
Terrain,0.155,2038.591,2038.746,15,40.251
trashcan_squarePrefab (2),0.0,2038.757,2038.757,1,42.846
Gr01 (1),0.044,2038.768,2038.812,5,44.371
trashcan_squarePrefab (2),0.078,2038.823,2038.901,8,42.308
Terrain,0.0,2038.912,2038.912,1,54.537
store2,0.0,2038.923,2038.923,1,82.956
metalBench (3),0.0,2038.934,2038.934,1,68.622
trashcan_squarePrefab,0.056,2039.078,2039.134,6,14.155
NPC-606,0.0,2039.145,2039.145,1,4.489
trashcan_squarePrefab,0.0,2039.156,2039.156,1,14.053
NPC-606,0.0,2039.168,2039.168,1,4.383
trashcan_squarePrefab,0.011,2039.179,2039.19,2,13.977
NPC-606,0.034,2039.201,2039.235,4,4.378
Gr01 (1),0.011,2039.246,2039.257,2,33.649
Bush_qilgY2_2x2x4_PF_baked_single,0.022,2039.268,2039.29,3,34.806
Gr01 (1),0.0,2039.301,2039.301,1,37.585
Bush_qilgY2_2x2x4_PF_baked_single,0.256,2039.312,2039.568,24,34.708
NPC-612,0.0,2039.579,2039.579,1,5.196
NPC-606,0.476,2039.59,2040.066,44,3.857
NPC-612,0.022,2040.078,2040.1,3,4.911
NPC-606,0.022,2040.112,2040.134,3,3.782
NPC-612,0.022,2040.146,2040.168,3,4.821
NPC-606,0.0,2040.179,2040.179,1,3.743
NPC-612,0.033,2040.19,2040.223,4,4.757
NPC-606,0.078,2040.234,2040.312,8,3.485
NPC-612,0.722,2040.323,2041.045,66,4.165
Terrain,0.545,2041.056,2041.601,50,3.506
NPC-612,0.399,2041.612,2042.011,37,3.314
Terrain,0.022,2042.022,2042.044,3,39.694
Bush_qilgY2_2x2x4_PF_baked_single,0.012,2042.055,2042.067,2,28.776
Terrain,0.122,2042.078,2042.2,8,10.797
Gr01 (1),0.033,2042.211,2042.244,4,33.869
Terrain,0.256,2042.255,2042.511,24,31.591
trashcan_squarePrefab (2),0.022,2042.522,2042.544,3,34.311
Terrain,0.277,2042.556,2042.833,26,27.214
trashcan_squarePrefab (2),0.0,2042.844,2042.844,1,33.592
NPC-611,0.0,2042.855,2042.855,1,34.756
NPC-616,0.0,2042.866,2042.866,1,35.552
NPC-611,0.0,2042.877,2042.877,1,34.831
NPC-616,0.055,2042.889,2042.944,6,35.439
NPC-611,0.0,2042.955,2042.955,1,34.526
NPC-616,0.056,2042.966,2043.022,6,35.268
Terrain,0.0,2043.033,2043.033,1,34.042
store2,0.022,2043.044,2043.066,3,72.694
PlantPot_A,0.478,2043.444,2043.922,31,15.266
NPC-616,0.0,2043.933,2043.933,1,33.258
Terrain,0.0,2043.944,2043.944,1,27.903
trashcan_squarePrefab (2),0.012,2043.955,2043.967,2,31.092
Terrain,0.0,2043.977,2043.977,1,28.743
trashcan_squarePrefab (2),1.343,2043.989,2045.332,122,29.592
Lod_1,0.378,2045.343,2045.721,35,41.846
trashcan_squarePrefab (2),0.0,2045.732,2045.732,1,27.244
Terrain,0.0,2045.743,2045.743,1,25.815
Gr01 (1),0.21,2045.755,2045.965,20,25.675
trashcan_squarePrefab (2),0.477,2045.977,2046.454,44,26.283
Terrain,0.034,2046.465,2046.499,4,24.595
Gr01 (1),0.011,2046.51,2046.521,2,24.468
Terrain,0.0,2046.532,2046.532,1,37.473
Bush_qilgY2_2x2x4_PF_baked_single,0.011,2046.543,2046.554,2,19.705
Gr01 (1),0.0,2046.565,2046.565,1,18.309
Terrain,0.034,2046.576,2046.61,4,29.35
Gr01 (1),0.111,2046.621,2046.732,11,20.213
Terrain,0.034,2046.743,2046.777,4,19.997
