HON,length,start,end,hits,distance
Bush_qilgP2_6x6x4_PF (51),0.0,1342.203,1342.203,1,69.555
Bush_b1_4x4x4_PF_baked_single (1),0.022,1342.214,1342.236,3,68.728
Bush_qilgP2_6x6x4_PF (51),0.011,1342.247,1342.258,2,69.501
Bush_b1_4x4x4_PF_baked_single (1),0.344,1342.269,1342.613,32,68.014
Bush_qilgP2_6x6x4_PF (51),0.0,1342.624,1342.624,1,68.701
Bush_b1_4x4x4_PF_baked_single (1),0.1,1342.636,1342.736,10,67.62
Bush_qilgP2_6x6x4_PF (51),0.044,1342.747,1342.791,5,68.415
Bush_b1_4x4x4_PF_baked_single (1),0.189,1342.802,1342.991,18,67.044
face_604,0.0,1343.002,1343.002,1,39.057
NPC-618,0.156,1343.013,1343.169,15,39.596
NPC-604,0.044,1343.18,1343.224,5,38.622
NPC-618,0.078,1343.235,1343.313,8,39.211
NPC-604,0.0,1343.324,1343.324,1,38.421
NPC-618,0.034,1343.335,1343.369,4,39.037
materialC150,0.0,1343.38,1343.38,1,79.809
House_2,0.0,1343.391,1343.391,1,86.019
materialA150,0.0,1343.402,1343.402,1,55.075
Bush_qilgY2_2x2x4_PF_baked_single,0.045,1343.413,1343.458,5,74.826
streetLight2 (14),0.145,1343.469,1343.614,14,51.359
materialC150,0.033,1343.625,1343.658,4,55.689
DmaterialC150,0.0,1343.67,1343.67,1,49.232
materialC150,0.011,1343.681,1343.692,2,50.826
SingleStraightPrefab (2),0.0,1343.703,1343.703,1,45.595
House_2,0.012,1343.713,1343.725,2,84.355
streetLight2 (16),0.011,1343.736,1343.747,2,62.178
House_2,0.011,1343.758,1343.769,2,83.427
streetLight2 (16),0.011,1343.78,1343.791,2,62.079
House_2,0.211,1343.802,1344.013,20,83.316
Cathedral,0.0,1344.024,1344.024,1,118.76
Bush_b1_4x4x4_PF_baked_single (1),0.0,1344.036,1344.036,1,64.6
Terrain,0.0,1344.047,1344.047,1,42.107
NPC-619,0.0,1344.058,1344.058,1,44.011
Terrain,0.244,1344.069,1344.313,23,28.413
Bush_qilgP2_6x6x4_PF (52),0.0,1344.324,1344.324,1,64.578
Bush_qilgP2_6x6x4_PF (53),0.044,1344.336,1344.38,5,63.25
NPC-618,0.0,1344.391,1344.391,1,37.13
Bush_qilgP2_6x6x4_PF (53),0.033,1344.403,1344.436,4,62.89
NPC-618,0.055,1344.447,1344.502,6,36.962
Cathedral,0.0,1344.513,1344.513,1,117.557
House_2,0.0,1344.525,1344.525,1,81.861
SingleStraightPrefab (2),0.0,1344.536,1344.536,1,41.395
New_NPC (72)(Clone),0.011,1344.547,1344.558,2,23.93
Park_Corner_A (2),0.0,1344.569,1344.569,1,58.358
materialC150,0.011,1344.58,1344.591,2,52.683
Bush_qilgY2_2x2x4_PF_baked_single,0.078,1344.602,1344.68,8,72.25
Park_Corner_A (2),0.067,1344.691,1344.758,7,63.047
materialC150,0.088,1344.769,1344.857,9,56.922
Park_Corner_A (2),0.155,1344.869,1345.024,15,63.998
materialC150,0.0,1345.035,1345.035,1,61.456
SingleStraightPrefab (2),0.0,1345.046,1345.046,1,37.253
SingleZebraPrefab,0.366,1345.057,1345.423,34,18.801
Terrain,0.011,1345.434,1345.445,2,36.324
NPC-618,0.012,1345.456,1345.468,2,34.839
NPC-604,0.011,1345.479,1345.49,2,33.87
NPC-618,0.022,1345.501,1345.523,3,34.804
Terrain,0.022,1345.534,1345.556,3,43.547
NPC-618,0.157,1345.567,1345.724,15,34.481
NPC-604,0.0,1345.735,1345.735,1,33.46
NPC-618,0.011,1345.746,1345.757,2,34.21
NPC-604,0.011,1345.768,1345.779,2,33.491
NPC-618,0.078,1345.79,1345.868,8,34.176
Bush_qilgP2_6x6x4_PF (53),0.0,1345.879,1345.879,1,60.022
materialC150,0.0,1345.89,1345.89,1,61.982
House_2,0.0,1345.901,1345.901,1,79.972
SingleStraightPrefab (2),0.0,1345.912,1345.912,1,45.991
materialA150,0.233,1345.924,1346.157,22,52.402
SingleStraightPrefab (2),0.022,1346.168,1346.19,3,44.432
Terrain,0.0,1346.201,1346.201,1,16.989
SingleZebraPrefab,0.0,1346.212,1346.212,1,19.038
Terrain,0.5,1346.223,1346.723,46,19.543
NPC-604,0.121,1346.735,1346.856,12,31.286
NPC-618,0.078,1346.867,1346.945,8,31.972
NPC-604,0.0,1346.957,1346.957,1,31.012
materialC150,0.0,1346.968,1346.968,1,58.824
materialA150,0.0,1346.979,1346.979,1,64.82
materialE150,0.0,1346.99,1346.99,1,65.126
DmaterialC150,0.011,1347.001,1347.012,2,38.651
materialC150,0.011,1347.023,1347.034,2,45.173
DmaterialC150,0.167,1347.045,1347.212,16,33.742
materialC150,0.0,1347.223,1347.223,1,40.514
DmaterialC150,0.056,1347.234,1347.29,6,37.878
Terrain,1.011,1347.301,1348.312,92,17.202
powerCabinet,0.056,1348.323,1348.379,6,40.175
face_72,0.078,1348.389,1348.467,8,20.068
House_2,0.012,1348.478,1348.49,2,73.835
New_NPC (72)(Clone),0.033,1348.501,1348.534,4,19.929
House_2,0.011,1348.545,1348.556,2,73.675
New_NPC (72)(Clone),0.156,1348.567,1348.723,15,19.776
House_2,0.0,1348.734,1348.734,1,73.48
streetLight2 (15),0.0,1348.745,1348.745,1,38.983
New_NPC (62)(Clone),0.0,1348.756,1348.756,1,18.257
materialA150,0.0,1348.767,1348.767,1,48.766
streetLight2 (15),0.155,1348.779,1348.934,15,38.752
materialC150,0.033,1348.945,1348.978,4,38.395
DmaterialC150,0.0,1348.99,1348.99,1,35.059
Terrain,0.288,1349.001,1349.289,27,14.98
New_NPC (72)(Clone),0.0,1349.3,1349.3,1,19.298
Terrain,0.022,1349.312,1349.334,3,19.637
New_NPC (72)(Clone),0.0,1349.345,1349.345,1,19.181
Terrain,0.0,1349.356,1349.356,1,17.485
New_NPC (72)(Clone),0.3,1349.367,1349.667,28,19.015
NPC-604,0.0,1349.678,1349.678,1,25.453
face_604,0.011,1349.689,1349.7,2,25.606
7 (2),0.0,1349.712,1349.712,1,100.285
Bush_qilgP2_6x6x4_PF (53),0.0,1349.723,1349.723,1,52.914
NPC-604,0.222,1349.733,1349.955,21,25.145
New_NPC (72)(Clone),0.077,1349.967,1350.044,8,18.635
NPC-604,0.0,1350.056,1350.056,1,24.734
Bush_qilgP2_6x6x4_PF (51),0.077,1350.067,1350.144,8,54.448
Fountain01,0.333,1350.156,1350.489,31,89.912
Bush_qilgP2_6x6x4_PF (53),0.011,1350.5,1350.511,2,50.804
NPC-618,0.344,1350.522,1350.866,32,24.271
NPC-604,0.0,1350.877,1350.877,1,23.226
Terrain,0.732,1350.889,1351.621,67,15.753
New_NPC (72)(Clone),0.0,1351.632,1351.632,1,17.001
Bush_qilgP2_6x6x4_PF (51),0.022,1351.643,1351.665,3,51.462
New_NPC (72)(Clone),0.012,1351.676,1351.688,2,16.967
Bush_qilgP2_6x6x4_PF (51),0.032,1351.7,1351.732,4,51.488
Bush_qilgP2_6x6x4_PF (52),0.045,1351.743,1351.788,5,50.686
Bush_qilgP2_6x6x4_PF (51),0.0,1351.799,1351.799,1,51.654
Bush_qilgP2_6x6x4_PF (52),0.044,1351.81,1351.854,5,50.716
materialC150,0.0,1351.865,1351.865,1,53.963
Bush_qilgP2_6x6x4_PF (52),0.01,1351.877,1351.887,2,50.711
Terrain,0.011,1351.899,1351.91,2,52.76
materialC150,0.011,1351.921,1351.932,2,53.834
Terrain,0.0,1351.943,1351.943,1,51.706
Bush_qilgP2_6x6x4_PF (52),0.178,1351.954,1352.132,17,50.177
Terrain,0.533,1352.144,1352.677,49,13.361
NPC-610,0.177,1352.688,1352.865,17,26.575
Terrain,0.0,1352.877,1352.877,1,36.51
New_NPC (72)(Clone),0.0,1352.888,1352.888,1,15.963
PlantPot_B_V02,0.0,1352.899,1352.899,1,82.715
NPC-618,0.022,1352.91,1352.932,3,20.81
NPC-604,0.011,1352.943,1352.954,2,19.962
PlantPot_B_V02 (1),0.0,1352.966,1352.966,1,82.494
baum ld1(enhanced),0.022,1352.977,1352.999,3,99.822
7 (2),0.011,1353.01,1353.021,2,96.514
face_604,0.056,1353.032,1353.088,6,19.84
7 (2),0.022,1353.099,1353.121,3,94.473
Bush_qilgP2_6x6x4_PF (52),0.0,1353.132,1353.132,1,48.595
New_NPC (62)(Clone),0.0,1353.143,1353.143,1,14.569
face_62,0.0,1353.154,1353.154,1,14.716
New_NPC (62)(Clone),0.011,1353.166,1353.177,2,14.597
Bush_qilgP2_6x6x4_PF (52),0.011,1353.188,1353.199,2,47.7
New_NPC (62)(Clone),0.278,1353.21,1353.488,26,14.231
face_62,0.011,1353.499,1353.51,2,13.933
Bush_qilgP2_6x6x4_PF (52),0.045,1353.521,1353.566,5,47.802
face_62,0.166,1353.577,1353.743,16,13.662
Bush_qilgP2_6x6x4_PF (52),0.056,1353.754,1353.81,6,47.027
face_72,0.0,1353.821,1353.821,1,14.433
Bush_qilgP2_6x6x4_PF (55),0.0,1353.832,1353.832,1,49.523
7 (2),0.022,1353.843,1353.865,3,94.499
face_72,0.054,1353.878,1353.932,6,14.495
New_NPC (72)(Clone),0.056,1353.943,1353.999,6,14.487
face_72,0.077,1354.01,1354.087,8,14.465
7 (2),0.089,1354.098,1354.187,9,94.542
face_72,0.066,1354.199,1354.265,7,14.483
New_NPC (72)(Clone),0.0,1354.276,1354.276,1,14.445
face_72,0.066,1354.288,1354.354,7,14.628
New_NPC (72)(Clone),0.045,1354.365,1354.41,5,14.712
Bush_qilgP2_6x6x4_PF (52),0.0,1354.421,1354.421,1,47.606
New_NPC (72)(Clone),0.034,1354.431,1354.465,4,14.897
Bush_qilgP2_6x6x4_PF (52),0.044,1354.476,1354.52,5,47.805
7 (2),0.0,1354.532,1354.532,1,94.507
CarparkPrefab,0.0,1354.543,1354.543,1,63.987
PlantPot_A (5),0.2,1354.554,1354.754,19,23.156
7 (2),0.211,1354.765,1354.976,20,95.629
streetLight2 (30),0.0,1354.987,1354.987,1,16.13
B027,0.366,1354.998,1355.364,34,34.026
trashcan_squarePrefab,0.0,1355.375,1355.375,1,25.367
PlantPot_A (5),0.011,1355.387,1355.398,2,23.667
B027,0.022,1355.409,1355.431,3,36.892
Terrain,0.0,1355.442,1355.442,1,37.292
PlantPot_A (5),0.0,1355.453,1355.453,1,23.465
Terrain,0.0,1355.465,1355.465,1,37.298
B027,0.011,1355.476,1355.487,2,36.754
Terrain,0.022,1355.498,1355.52,3,35.401
PlantPot_A (5),0.1,1355.531,1355.631,10,23.038
face_62,0.0,1355.643,1355.643,1,13.633
Bush_qilgP2_6x6x4_PF (52),0.0,1355.653,1355.653,1,45.92
Bush_qilgP2_6x6x4_PF (51),0.0,1355.665,1355.665,1,47.045
Bush_qilgP2_6x6x4_PF (53),0.0,1355.676,1355.676,1,44.757
7 (2),0.0,1355.687,1355.687,1,92.167
Bush_qilgP2_6x6x4_PF (53),0.022,1355.698,1355.72,3,44.913
Bush_qilgP2_6x6x4_PF (51),0.0,1355.731,1355.731,1,47.363
7 (2),0.123,1355.742,1355.865,12,91.937
Bush_qilgP2_6x6x4_PF (53),0.0,1355.876,1355.876,1,43.886
face_604,0.089,1355.887,1355.976,9,17.023
Bush_qilgP2_6x6x4_PF (53),0.034,1355.987,1356.021,4,43.649
Bush_qilgP2_6x6x4_PF (52),0.0,1356.031,1356.031,1,45.914
NPC-610,0.0,1356.042,1356.042,1,22.935
New_NPC (62)(Clone),0.0,1356.053,1356.053,1,13.183
PlantPot_A (5),0.022,1356.064,1356.086,3,20.946
New_NPC (72)(Clone),0.39,1356.097,1356.487,36,14.582
streetLight2 (30),0.233,1356.498,1356.731,22,12.94
New_NPC (72)(Clone),0.0,1356.742,1356.742,1,14.036
PlantPot_A (5),0.0,1356.753,1356.753,1,20.376
B027,0.267,1356.764,1357.031,25,31.289
PlantPot_A (5),0.0,1357.042,1357.042,1,20.258
New_NPC (72)(Clone),0.2,1357.053,1357.253,19,13.564
PlantPot_A (5),0.033,1357.264,1357.297,4,19.113
B027,0.898,1357.308,1358.206,81,31.721
B013,0.011,1358.217,1358.228,2,33.759
B027,0.656,1358.239,1358.895,60,31.655
B013,0.844,1358.906,1359.75,77,34.033
B030,0.244,1359.762,1360.006,23,37.178
baum ld0(enhanced),0.045,1360.017,1360.062,5,27.618
B030,0.122,1360.073,1360.195,12,37.029
baum ld0(enhanced),0.0,1360.206,1360.206,1,27.316
B013,0.323,1360.217,1360.54,30,32.723
PlantPot_A,0.0,1360.551,1360.551,1,25.015
B001,0.0,1360.562,1360.562,1,40.595
streetLight2 (31),0.0,1360.573,1360.573,1,15.432
B001,0.0,1360.584,1360.584,1,49.3
streetLight2 (31),0.2,1360.595,1360.795,19,15.13
B001,0.244,1360.806,1361.05,23,42.335
New_NPC (95)(Clone),0.0,1361.061,1361.061,1,19.624
streetLight2 (31),0.0,1361.072,1361.072,1,14.525
Terrain,0.011,1361.084,1361.095,2,31.212
New_NPC (95)(Clone),0.011,1361.106,1361.117,2,19.415
streetLight2 (31),0.233,1361.128,1361.361,22,14.04
B001,0.356,1361.372,1361.728,33,42.604
face_91,0.0,1361.739,1361.739,1,17.571
New_NPC (91)(Clone),0.0,1361.75,1361.75,1,17.546
baum ld1(enhanced),0.0,1361.916,1361.916,1,83.798
BridgeSlope_Simple (1),0.0,1361.928,1361.928,1,105.278
builds (1),0.033,1361.939,1361.972,4,114.659
baum ld1(enhanced),0.0,1361.983,1361.983,1,83.657
PlantPot_A (3),0.0,1361.994,1361.994,1,82.934
BridgeSlope_Simple (1),0.0,1362.005,1362.005,1,105.35
builds (1),0.0,1362.016,1362.016,1,114.683
BridgeSlope_Simple (1),0.0,1362.028,1362.028,1,105.392
builds (1),0.011,1362.039,1362.05,2,114.742
BridgeSlope_Simple (1),0.0,1362.061,1362.061,1,105.49
builds (1),0.022,1362.072,1362.094,3,114.763
baum ld1(enhanced),0.0,1362.105,1362.105,1,83.431
builds (1),0.044,1362.117,1362.161,5,114.806
B014 (2),0.0,1362.172,1362.172,1,91.899
streetLight2 (31),0.0,1362.183,1362.183,1,13.54
New_NPC (95)(Clone),0.034,1362.194,1362.228,4,16.796
B001,0.0,1362.239,1362.239,1,45.834
Terrain,0.011,1362.25,1362.261,2,44.126
B001,0.034,1362.271,1362.305,4,46.083
Terrain,0.0,1362.316,1362.316,1,40.101
B001,0.034,1362.327,1362.361,4,45.854
Terrain,0.002,1362.373,1362.375,2,46.087
B001,0.01,1362.386,1362.396,2,45.634
PlantPot_A (1),0.0,1362.407,1362.407,1,44.06
Terrain,0.0,1362.427,1362.427,1,54.091
Gr01 (1),0.012,1362.437,1362.449,2,25.969
Terrain,0.055,1362.46,1362.515,6,46.47
Gr01 (1),0.101,1362.526,1362.627,10,30.744
Terrain,0.0,1362.638,1362.638,1,44.178
Gr01 (1),0.012,1362.648,1362.66,2,28.554
Terrain,0.044,1362.671,1362.715,5,45.625
streetLight2 (32),0.01,1362.727,1362.737,2,38.955
Terrain,0.0,1362.748,1362.748,1,44.734
streetLight2 (32),0.044,1362.76,1362.804,5,38.87
Terrain,0.0,1362.815,1362.815,1,41.461
streetLight2 (32),0.0,1362.827,1362.827,1,38.762
Terrain,0.011,1362.838,1362.849,2,33.899
streetLight2 (31),0.0,1362.861,1362.861,1,12.401
B001,0.0,1362.872,1362.872,1,43.008
Terrain,0.023,1362.883,1362.906,3,36.859
B001,0.077,1362.917,1362.994,8,44.64
New_NPC (91)(Clone),0.023,1363.005,1363.028,3,13.82
B001,0.0,1363.039,1363.039,1,44.461
New_NPC (91)(Clone),0.055,1363.05,1363.105,6,13.528
streetLight2 (31),0.0,1363.116,1363.116,1,11.905
New_NPC (91)(Clone),0.166,1363.128,1363.294,16,12.915
New_NPC (72)(Clone),0.011,1363.305,1363.316,2,11.523
PlantPot_A,0.0,1363.327,1363.327,1,21.872
B001,0.101,1363.338,1363.439,10,37.884
PlantPot_A,0.022,1363.45,1363.472,3,21.908
B001,0.0,1363.483,1363.483,1,39.685
streetLight2 (31),0.0,1363.494,1363.494,1,11.068
B22 1 (3),0.277,1363.505,1363.782,26,55.878
baum ld0(enhanced),0.011,1363.794,1363.805,2,42.741
B22 1 (3),0.011,1363.816,1363.827,2,60.914
baum ld0(enhanced),0.0,1363.838,1363.838,1,42.715
B22 1 (3),0.167,1363.849,1364.016,16,57.913
streetLight2 (31),0.0,1364.027,1364.027,1,9.89
New_NPC (72)(Clone),0.5,1364.038,1364.538,46,9.665
streetLight2 (31),0.044,1364.549,1364.593,5,9.096
New_NPC (72)(Clone),0.022,1364.605,1364.627,3,9.767
streetLight2 (31),0.356,1364.638,1364.994,33,9.118
New_NPC (62)(Clone),0.289,1365.005,1365.294,27,9.412
face_62,0.022,1365.305,1365.327,3,9.803
New_NPC (62)(Clone),0.133,1365.338,1365.471,13,9.744
streetLight2 (31),0.2,1365.482,1365.682,19,8.936
Terrain,0.0,1365.693,1365.693,1,9.906
streetLight2 (31),0.266,1365.705,1365.971,25,8.482
New_NPC (72)(Clone),0.055,1365.982,1366.037,6,10.798
Terrain,0.1,1366.048,1366.148,10,28.217
New_NPC (62)(Clone),0.011,1366.159,1366.17,2,9.742
Terrain,0.022,1366.182,1366.204,3,8.448
streetLight2 (31),0.044,1366.215,1366.259,5,7.844
Terrain,0.122,1366.27,1366.392,12,8.359
streetLight2 (31),0.0,1366.404,1366.404,1,7.622
New_NPC (62)(Clone),0.0,1366.415,1366.415,1,9.641
Terrain,0.011,1366.426,1366.437,2,32.381
New_NPC (62)(Clone),0.0,1366.448,1366.448,1,9.628
PlantPot_A (1),0.0,1366.459,1366.459,1,38.218
New_NPC (62)(Clone),0.034,1366.47,1366.504,4,9.61
Terrain,0.011,1366.515,1366.526,2,37.41
PlantPot_A (1),0.023,1366.537,1366.56,3,37.851
Terrain,0.056,1366.57,1366.626,6,35.161
New_NPC (72)(Clone),0.0,1366.637,1366.637,1,10.433
face_72,0.055,1366.648,1366.703,6,10.631
New_NPC (72)(Clone),0.123,1366.714,1366.837,12,10.475
Terrain,0.0,1366.848,1366.848,1,39.751
streetLight2 (31),0.0,1366.859,1366.859,1,6.586
Terrain,0.045,1366.87,1366.915,5,16.46
streetLight2 (31),0.378,1366.926,1367.304,35,5.908
Terrain,0.011,1367.315,1367.326,2,21.847
New_NPC (62)(Clone),0.0,1367.337,1367.337,1,9.327
Terrain,0.045,1367.348,1367.393,5,29.98
PlantPot_A (1),0.055,1367.404,1367.459,6,36.357
Terrain,0.3,1367.47,1367.77,28,11.861
New_NPC (62)(Clone),0.222,1367.781,1368.003,21,9.01
Terrain,0.011,1368.015,1368.026,2,27.833
trashcan_squarePrefab (2),0.0,1368.037,1368.037,1,22.854
NPC-611,0.0,1368.048,1368.048,1,24.468
trashcan_squarePrefab (2),0.0,1368.059,1368.059,1,22.806
NPC-611,0.377,1368.07,1368.447,35,24.042
trashcan_squarePrefab (2),0.045,1368.458,1368.503,5,22.055
NPC-611,0.0,1368.514,1368.514,1,23.561
trashcan_squarePrefab (2),0.045,1368.525,1368.57,5,21.854
NPC-611,0.0,1368.581,1368.581,1,23.387
trashcan_squarePrefab (2),0.048,1368.592,1368.64,5,21.715
Lod_1,0.486,1368.65,1369.136,45,34.4
Sky,0.0,1369.147,1369.147,1,237.227
Lod_1,0.011,1369.158,1369.169,2,34.658
Sky,0.011,1369.18,1369.191,2,243.554
Lod_1,0.055,1369.203,1369.258,6,34.591
Sky,0.133,1369.269,1369.402,12,248.168
Lod_1,0.033,1369.414,1369.447,4,34.17
Sky,0.277,1369.459,1369.736,26,240.312
Lod_1,0.378,1369.747,1370.125,35,32.587
Sky,0.433,1370.136,1370.569,40,230.69
Lod_1,0.633,1370.58,1371.213,58,31.139
Sky,0.644,1371.224,1371.868,59,220.909
retirementHome1,0.0,1372.124,1372.124,1,201.596
face_611,0.0,1372.135,1372.135,1,19.961
Terrain,0.044,1372.146,1372.19,5,54.25
BridgeSlope_Simple (1),0.199,1372.202,1372.401,19,90.153
Terrain,0.055,1372.413,1372.468,6,53.399
BridgeSlope_Simple (1),0.156,1372.479,1372.635,15,89.901
streetLight2 (35),0.0,1372.646,1372.646,1,87.101
builds (1),0.0,1372.657,1372.657,1,99.064
face_72,0.0,1372.668,1372.668,1,10.517
New_NPC (72)(Clone),0.055,1372.679,1372.734,6,10.493
streetLight2 (32),0.043,1372.745,1372.788,5,24.983
New_NPC (72)(Clone),0.067,1372.799,1372.866,7,10.231
builds (1),0.0,1372.877,1372.877,1,98.46
Lod_1,0.011,1372.888,1372.899,2,29.772
NPC-616,0.0,1372.911,1372.911,1,19.741
Lod_1,0.023,1372.921,1372.944,3,29.693
NPC-616,0.124,1372.955,1373.079,12,19.378
NPC-611,0.579,1373.088,1373.667,53,17.701
Lod_1,0.4,1373.678,1374.078,37,28.312
BridgeSlope_Simple (1),0.0,1374.09,1374.09,1,86.884
NPC-611,0.0,1374.101,1374.101,1,16.42
BridgeSlope_Simple (1),0.022,1374.112,1374.134,3,86.829
NPC-611,0.022,1374.145,1374.167,3,16.377
BridgeSlope_Simple (1),0.056,1374.178,1374.234,6,86.653
NPC-611,0.034,1374.245,1374.279,4,16.265
BridgeSlope_Simple (1),0.011,1374.29,1374.301,2,86.466
NPC-611,0.0,1374.312,1374.312,1,16.141
BridgeSlope_Simple (1),0.011,1374.323,1374.334,2,86.391
NPC-611,0.011,1374.345,1374.356,2,16.067
BridgeSlope_Simple (1),0.0,1374.367,1374.367,1,86.315
NPC-611,0.523,1374.378,1374.901,48,15.276
Terrain,0.011,1374.912,1374.923,2,51.715
streetLight2 (33),0.0,1374.934,1374.934,1,39.713
Terrain,0.011,1374.945,1374.956,2,73.697
BridgeSlope_Simple (1),0.0,1374.967,1374.967,1,85.046
streetLight2 (34),0.01,1374.979,1374.989,2,60.863
BridgeSlope_Simple (1),0.078,1375.0,1375.078,8,84.893
streetLight2 (33),0.0,1375.089,1375.089,1,39.249
BridgeSlope_Simple (1),0.0,1375.1,1375.1,1,84.904
baum ld1(enhanced),0.266,1375.112,1375.378,25,64.868
builds (1),0.0,1375.389,1375.389,1,93.586
streetLight2 (33),0.0,1375.4,1375.4,1,38.636
BridgeSlope_Simple (1),0.0,1375.412,1375.412,1,84.057
Terrain,0.0,1375.423,1375.423,1,79.51
BridgeSlope_Simple (1),0.011,1375.434,1375.445,2,84.016
NPC-611,0.0,1375.456,1375.456,1,13.698
BridgeSlope_Simple (1),0.0,1375.467,1375.467,1,83.97
NPC-611,0.0,1375.478,1375.478,1,13.655
BridgeSlope_Simple (1),0.067,1375.489,1375.556,7,83.84
Terrain,0.045,1375.567,1375.612,5,81.991
BridgeSlope_Simple (1),0.0,1375.622,1375.622,1,83.622
Terrain,0.034,1375.633,1375.667,4,81.815
BridgeSlope_Simple (1),0.4,1375.678,1376.078,37,83.083
builds (1),0.0,1376.089,1376.089,1,91.887
streetLight2 (33),0.0,1376.1,1376.1,1,37.084
streetLight2 (34),0.0,1376.111,1376.111,1,58.447
BridgeSlope_Simple (1),0.011,1376.122,1376.133,2,82.519
retirementHome1,0.0,1376.145,1376.145,1,193.512
builds (1),0.311,1376.155,1376.466,29,91.368
streetLight2 (33),0.0,1376.478,1376.478,1,36.276
streetLight2 (32),0.0,1376.488,1376.488,1,17.286
PlantPot_A (4),0.0,1376.5,1376.5,1,74.525
PlantPot_A (3),0.0,1376.511,1376.511,1,60.312
baum ld1(enhanced),0.011,1376.522,1376.533,2,75.82
PlantPot_A (4),0.0,1376.544,1376.544,1,74.531
PlantPot_A (3),0.145,1376.555,1376.7,14,60.315
Chairs (6),0.055,1376.711,1376.766,6,46.075
PlantPot_A (4),0.0,1376.778,1376.778,1,73.696
streetLight2 (33),0.0,1376.788,1376.788,1,35.622
Terrain,0.0,1376.799,1376.799,1,43.724
NPC-611,0.444,1376.811,1377.255,41,10.284
Terrain,0.0,1377.266,1377.266,1,34.622
Chairs (7),0.0,1377.277,1377.277,1,51.635
baum ld1(enhanced),0.0,1377.289,1377.289,1,74.161
builds (1),0.011,1377.3,1377.311,2,90.147
baum ld1(enhanced),0.011,1377.322,1377.333,2,59.539
PlantPot_A (3),0.011,1377.344,1377.355,2,58.237
baum ld1(enhanced),0.089,1377.366,1377.455,9,59.215
PlantPot_A (3),0.045,1377.466,1377.511,5,58.505
baum ld1(enhanced),0.0,1377.522,1377.522,1,58.927
builds (1),0.0,1377.533,1377.533,1,89.626
Terrain,0.022,1377.544,1377.566,3,59.362
BridgeSlope_Simple (1),0.066,1377.578,1377.644,7,79.453
Terrain,0.111,1377.655,1377.766,11,69.29
face_611,0.0,1377.777,1377.777,1,8.749
face_616,0.0,1377.788,1377.788,1,9.776
Sitting_NPC (425),0.012,1377.799,1377.811,2,22.683
face_616,0.022,1377.822,1377.844,3,9.64
Sitting_NPC (425),0.0,1377.855,1377.855,1,22.882
face_616,0.078,1377.866,1377.944,8,9.527
Sitting_NPC (425),0.0,1377.955,1377.955,1,22.453
face_616,0.011,1377.966,1377.977,2,9.42
Sitting_NPC (425),0.0,1377.988,1377.988,1,22.422
face_611,0.0,1377.999,1377.999,1,8.371
Lod_1,0.189,1378.01,1378.199,18,22.172
Sky,0.011,1378.21,1378.221,2,162.006
Lod_1,0.0,1378.233,1378.233,1,23.06
Sky,0.055,1378.244,1378.299,6,162.394
Lod_1,0.11,1378.311,1378.421,11,22.993
Sky,0.178,1378.432,1378.61,17,159.42
builds (1),0.023,1378.621,1378.644,3,90.651
baum ld0(enhanced),0.189,1378.654,1378.843,18,34.68
B026 (4),0.066,1378.855,1378.921,7,47.676
B011 (2),0.111,1378.932,1379.043,11,48.55
baum ld0(enhanced),0.0,1379.054,1379.054,1,34.502
baum ld1(enhanced),0.01,1379.066,1379.076,2,53.701
streetLight2 (32),0.299,1379.088,1379.387,28,11.537
builds (1),0.011,1379.399,1379.41,2,85.886
5 (3),0.255,1379.421,1379.676,24,118.683
Lod_1,0.189,1379.688,1379.877,18,20.679
Sky,0.633,1379.888,1380.521,58,132.766
Lod_1,0.011,1380.621,1380.632,2,18.74
Sky,1.31,1380.643,1381.953,114,122.302
Lod_1,0.289,1381.964,1382.253,27,14.466
Sitting_NPC (425),0.0,1382.264,1382.264,1,15.17
Lod_1,0.267,1382.275,1382.542,25,12.033
Sitting_NPC (425),0.056,1382.553,1382.609,6,14.761
BridgeSlope_Simple (1),0.0,1382.62,1382.62,1,72.039
Sitting_NPC (425),0.266,1382.631,1382.897,25,14.245
Sitting_NPC (416),0.279,1382.908,1383.187,26,14.682
face_416,0.0,1383.197,1383.197,1,14.49
BridgeSlope_Simple (1),0.0,1383.208,1383.208,1,70.72
5 (3),0.0,1383.219,1383.219,1,111.216
house9,0.044,1383.231,1383.275,5,157.037
retirementHome1,0.044,1383.286,1383.33,5,180.213
house9,0.277,1383.342,1383.619,26,156.461
BridgeSlope_Simple (1),0.0,1383.63,1383.63,1,68.612
Lod_1,0.401,1383.641,1384.042,37,11.239
Sitting_NPC (410),0.0,1384.052,1384.052,1,44.195
BridgeSlope_Simple (1),0.234,1384.063,1384.297,22,67.218
Chairs (7),0.0,1384.307,1384.307,1,37.224
PlantPot_A (3),0.044,1384.319,1384.363,5,44.782
Sitting_NPC (420),0.0,1384.374,1384.374,1,36.555
PlantPot_A (3),0.089,1384.385,1384.474,9,44.542
Sitting_NPC (421),0.011,1384.486,1384.497,2,34.791
Chairs (7),0.0,1384.508,1384.508,1,37.283
PlantPot_A (3),0.033,1384.519,1384.552,4,44.161
Chairs (5),0.011,1384.563,1384.574,2,39.622
Chairs (6),0.01,1384.586,1384.596,2,30.73
PlantPot_A (4),0.0,1384.608,1384.608,1,59.474
streetLight2 (35),0.0,1384.619,1384.619,1,63.624
house9,0.0,1384.63,1384.63,1,164.343
